Name,Slug,Collection ID,Locale ID,Item ID,Archived,Draft,Created On,Updated On,Published On,Data de Publicação,Ordem de Lista,Categories,Post Body,Post Summary,Main Image,Thumbnail image,Featured?,Color
100 Most Innovative People of Latin America for 2023,100-most-innovative-people-of-latin-america-for-2023,68111b97749e2a3b30a5a687,68111b960882b8cf4b92ca05,68111d0b57261a76b8ec9b20,false,false,Tue Apr 29 2025 18:40:11 GMT+0000 (Coordinated Universal Time),Fri Oct 03 2025 18:09:26 GMT+0000 (Coordinated Universal Time),Fri Oct 03 2025 18:18:13 GMT+0000 (Coordinated Universal Time),"December 12, 2023",017,Thought Leadership,"<figure id="""" class=""w-richtext-figure-type-image "" data-rt-type=""image"" data-rt-align=""""><div id=""""><img id="""" alt="""" src=""https://cdn.prod.website-files.com/68111b960882b8cf4b92ca06/68111d0b57261a76b8ec9a30_Screenshot2023-12-12at19.49.54-1024x391.png"" width=""auto"" height=""auto"" loading=""auto""></div></figure><p id="""">In a move that cements his status as a key player in the tech world, André Vellozo, the CEO of DrumWave, has once again secured a spot on Bloomberg list of the&nbsp;<a href=""https://www.bloomberglinea.com.br/100-inovadores-america-latina-2023/"">100 Most Innovative People in Latin America.</a>&nbsp;This back-to-back recognition places Vellozo at the forefront of the region’s tech evolution, emphasizing his continued influence in an industry that never stands still.</p><h3 id=""""><strong id="""">A Year of Notable Achievements</strong></h3><p id="""">The list from Bloomberg highlights innovators in major Latin American economies, particularly Brazil, and features leaders across various sectors including business, arts, and science. The inclusion of André Vellozo speaks to his continued contributions and leadership in the technology sector.</p><h3 id="""">Did you know?</h3><p id="""">In 2022, André was named among one of the <a id="""" href=""https://www.bloomberglinea.com.br/especiais/100-latinos-influentes-2022/"">100 Most Influent Latinos,</a> also by Bloomberg.</p><figure id="""" class=""w-richtext-figure-type-image "" data-rt-type=""image"" data-rt-align=""""><div id=""""><img id="""" alt="""" src=""https://cdn.prod.website-files.com/68111b960882b8cf4b92ca06/68111d0b57261a76b8ec9a2d_andreportrait-835x1024.jpeg"" width=""auto"" height=""auto"" loading=""auto""></div></figure><h3 id=""""><strong id="""">DrumWave’s Impact Under Vellozo’s Leadership</strong></h3><p id="""">DrumWave, based out of Palo Alto, has been redefining the Data Economy landscape for major players in tech and finance. The company’s traction in the industry is clear, with long lasting partnerships with industry leaders like Fernando Telles, former CEO of Visa in Brazil, and Scott McNealy, former CEO of Sun Microsystems.</p><p id="""">André’s recognition comes after a year marked by great achievements, highlighting the resilience and adaptability required in today’s innovation landscape. Bloomberg’s list pays homage to individuals who have significantly contributed to their fields and the broader development of Latin America.</p><h3 id=""""><strong id="""">Brazil's Prominence in Innovation</strong></h3><p id="""">With 45 Brazilians on the list, the region's talent and innovation capabilities are evident. André’s presence reaffirms Brazil’s role as a leading hub for technology and entrepreneurship in Latin America.</p><h3 id=""""><strong id="""">Here it comes 2024</strong></h3><p id="""">We at DrumWave are inspired by André's continued recognition and are committed to pushing the boundaries of Data Ownership and Monetization. We congratulate André on this prestigious accolade and look forward to 2024, with his continued leadership and innovative mindset.</p>",,,https://cdn.prod.website-files.com/68111b960882b8cf4b92ca06/68e009e03f8f60cd053be224_Captura%20de%20Tela%202025-10-03%20a%CC%80s%2014.37.27.png,false,
AI Wants Your Data. Should You Be Paid for It?,ai-wants-your-data-should-you-be-paid-for-it,68111b97749e2a3b30a5a687,68111b960882b8cf4b92ca05,69cf1d464911bc29ae79efcb,false,false,Fri Apr 03 2026 01:52:06 GMT+0000 (Coordinated Universal Time),Tue Apr 07 2026 00:09:07 GMT+0000 (Coordinated Universal Time),Tue Apr 07 2026 00:09:07 GMT+0000 (Coordinated Universal Time),"Oct 23, 2025",,In the News,"<p>We’ve all heard the saying that “data is the new oil,” but while tech giants are getting rich off our digital footprints, what are we getting in return? In this column for the <em>Los Angeles Times</em>, Anita Chabria dives into the visionary world of André Vellozo and his company, <strong>DrumWave</strong>.</p><p>Vellozo isn't just talking about privacy; he’s talking about <strong>property rights</strong>. The article explores a future where your data lives in a ""dWallet,"" allowing you to license your information to AI models for micro-payments—much like a songwriter earns royalties from a hit single. As AI begins to ""scavenge"" the internet to build its intelligence, the stakes have never been higher. Will we remain the product, or will we finally become the owners of our own digital lives?</p><p><a href=""https://www.latimes.com/politics/newsletter/2025-10-23/chabria-column-ai-data-drumwave-ownership""><strong>Read the full LA Times column here</strong></a> and join the conversation: Is data ownership the ultimate civil right for the AI age?</p><p>‍</p>","We’ve all heard the saying that “data is the new oil,” but while tech giants are getting rich off our digital footprints, what are we getting in return? In this column for the Los Angeles Times, Anita Chabria dives into the visionary world of André Vellozo and his company, DrumWave.",,https://cdn.prod.website-files.com/68111b960882b8cf4b92ca06/69cf1d42334acab8199e0853_Captura%20de%20Tela%202026-04-02%20a%CC%80s%2022.51.50.png,false,
BigCast: DrumWave dWallet. ® featured as a 'Standout' from Money20/20 2024,drumwave-talks-data-ownership-o-bigcast,68111b97749e2a3b30a5a687,68111b960882b8cf4b92ca05,68111d0df82ad5a48b56c6e0,false,false,Tue Apr 29 2025 18:40:13 GMT+0000 (Coordinated Universal Time),Fri Oct 03 2025 18:09:26 GMT+0000 (Coordinated Universal Time),Fri Oct 03 2025 18:18:13 GMT+0000 (Coordinated Universal Time),"November 19, 2024",005,In the News,"<p id=""""><em id="""">To listen to the full </em>BIGCast<em id=""""> episode, </em><a id="""" href=""https://bit.ly/BIGCast_Money2020-Standouts_Part2""><em id="""">click here</em></a><em id="""">.&nbsp;</em></p><p id="""">In a <a id="""" href=""https://us.money2020.com/media/press-office/35-drumwave-drumwave-unveils-data-savings-account-and-the-dwalletr-at-money2020-usa"">groundbreaking announcement</a> at Money20/20 USA, <a id="""" href=""https://drumwave.com"">DrumWave</a> introduced its revolutionary dWallet® (data wallet) and the world's first Data Savings Account, marking a significant milestone in the evolution of personal data ownership and monetization. The development was highlighted in a recent episode of <em id="""">BIGCast</em> titled ""<a id="""" href=""https://bit.ly/BIGCast_Money2020-Standouts_Part2"">Identifying the Standouts at Money20/20</a>,"" where host Glen Savardy dubbed DrumWave's innovation as ""wild"" and ""outside-the-box.""</p><h2 id=""""><strong id="""">The Missing Interchange in the Cloud</strong></h2><p id="""">DrumWave's founder and CEO, <a id="""" href=""https://www.linkedin.com/in/andr%C3%A9-v-4431361b0/"">André Vellozo</a>, highlighted a critical gap in today's digital economy: the absence of interchange in cloud services. While banks and carriers operate with established interchange sheets, cloud services function like ""unregulated banking,"" with major providers extending credit similar to traditional banks. The key difference lies in how value is captured and distributed.</p><p id="""">""Everything we do generates value and data, and it is being just lost to the ether,"" Vellozo explained. ""Every time you make a purchase, use a phone, use an app, buy a product, you're generating data that is a positive externality that you are not capturing as a consumer.""</p><h2 id=""""><strong id="""">The True Value of Personal Data</strong></h2><p id=""""><a id="""" href=""https://www.linkedin.com/in/ownyourdata"">Brittany Kaiser</a>, DrumWave's newly appointed Chief Evangelist and co-founder of the Own Your Data Foundation, provided striking context about the value of personal data. Referencing Mark Zuckerberg's congressional testimony, she revealed that Facebook values each user's data at approximately $48 per quarter, amounting to over $500 billion annually – and that's just Facebook.&nbsp;</p><p id="""">""Think about Google, which has at least 30 times the amount of data that Facebook does on us, and the millions of other companies and products that are producing data or collecting the data we are producing daily,"" Kaiser noted.</p><h2 id=""""><strong id="""">Innovation in Data Ownership and Monetization&nbsp;</strong></h2><p id="""">DrumWave's new offering combines APIs with a novel data savings plan concept. Vellozo drew an analogy to how carriers traditionally distributed phones with data plans: ""Now imagine that banks or other companies that have direct-to-consumer relationships can distribute dWallets, credentials, with a data savings plan that goes on top of your carrier data plan.""</p><h2 id=""""><strong id="""">The $10 Trillion Data Processing Asymmetry</strong></h2><p id="""">The scale of the opportunity becomes clear when comparing traditional financial institutions with tech giants. Vellozo pointed out that while the top five banks and two largest credit card processors – which handle almost all global money transactions – have a combined market cap of $3 trillion, Big Tech's valuation stands at $13 trillion, representing a $10 trillion asymmetry between processing money and data.</p><h2 id=""""><strong id="""">A Revolutionary Step Forward</strong></h2><p id="""">For Kaiser, who has been advocating for data ownership for over a decade, DrumWave's solution represents a transformative approach. ""As a former whistleblower, thinking about actually giving people an easy-to-use product where both businesses and individuals can own their data... and use your data not just as your property, but really harness that value and use your data as money, that is completely revolutionary.""</p><p id="""">This <a id="""" href=""https://try.drumwave.com/info-page/"">innovative platform</a> promises to reshape how individuals and businesses think about, manage, and monetize their data, potentially disrupting the current paradigm of data ownership and value creation in the digital economy.</p>","To listen to the full BIGCast episode, click here. In a groundbreaking announcement at Money20/20 USA, DrumWave introduced its revolutionary dWallet® (data wallet) and the world's first Data Savings Account, marking a significant milestone in the evolution of personal data ownership and monetization. The development was highlighted in a recent episode of BIGCast titled ""Identifying the Standouts at Money20/20,"" where host Glen Savardy dubbed DrumWave's innovation as ""wild"" and ""outside-the-box.""",,https://cdn.prod.website-files.com/68111b960882b8cf4b92ca06/68112d6de7c2040947293cdf_Screenshot-2024-11-18-at-12.58.17%E2%80%AFPM.png,false,
"Brazil’s Bold New ""Data Savings Account""",brazils-bold-new-data-savings-account,68111b97749e2a3b30a5a687,68111b960882b8cf4b92ca05,69cf1c4f6a6c731c74ca8bd6,false,false,Fri Apr 03 2026 01:47:59 GMT+0000 (Coordinated Universal Time),Tue Apr 07 2026 00:08:52 GMT+0000 (Coordinated Universal Time),Tue Apr 07 2026 00:08:52 GMT+0000 (Coordinated Universal Time),"May 30, 2025",,In the News,"<p>Can your digital footprint help pay your bills? A recent feature in <em>Rest of World</em> explores a first-of-its-kind pilot program in Brazil that’s turning that theory into reality. In partnership with <strong>DrumWave</strong>, the Brazilian government is testing <strong>dWallets</strong>—essentially savings accounts for your data.</p><p>Instead of your browsing habits and purchase history being harvested for free, this program allows you to ""deposit"" your data and sell it to the highest bidder. From lowering loan rates to receiving direct cash transfers, the goal is to shift power from Silicon Valley back to the individual. But as the article points out, the move isn't without controversy: could this lead to a ""privacy divide"" where the most vulnerable are forced to sell their digital rights for a quick payout?</p><p><a href=""https://restofworld.org/2025/brazil-dwallet-user-data-pilot/""><strong>Check out the full story on Rest of World</strong></a> to see if this is the future of the digital economy or a risky new frontier.</p><p>‍</p>","Can your digital footprint help pay your bills? A recent feature in Rest of World explores a first-of-its-kind pilot program in Brazil that’s turning that theory into reality. In partnership with DrumWave, the Brazilian government is testing dWallets—essentially savings accounts for your data.",,https://cdn.prod.website-files.com/68111b960882b8cf4b92ca06/69cf1c49a8d2763370a5f05c_Captura%20de%20Tela%202026-04-02%20a%CC%80s%2022.47.38.png,false,
CodersHQ Fireside Chat with John Plunkett,codershq-fireside-chat-with-john-plunkett,68111b97749e2a3b30a5a687,68111b960882b8cf4b92ca05,68111d0c90e2d18f3cb2d0f2,false,false,Tue Apr 29 2025 18:40:12 GMT+0000 (Coordinated Universal Time),Fri Oct 03 2025 18:12:42 GMT+0000 (Coordinated Universal Time),Fri Oct 03 2025 18:18:13 GMT+0000 (Coordinated Universal Time),"May 1, 2024",012,Thought Leadership,"<figure id="""" class=""w-richtext-figure-type-image "" data-rt-type=""image"" data-rt-align=""""><div id=""""><img id="""" alt="""" src=""https://cdn.prod.website-files.com/68111b960882b8cf4b92ca06/68111d0c90e2d18f3cb2d0b4_Screenshot2024-05-01at18.13.13-1024x684.png"" width=""auto"" height=""auto"" loading=""auto""></div></figure><p id="""">A recent UAE <a id="""" href=""https://ai.gov.ae/codershq/"" target=""_blank""><strong id="""">CodersHQ</strong></a> fireside chat, moderated by <a id="""" href=""https://drumwave.com/about/""><strong id="""">DrumWave</strong></a><strong id="""">'s CEO and Founder, André Vellozo</strong>, explored the synergies between design, technology, and sustainability through a discussion with <strong id="""">John Plunkett, co-founder and designer of </strong><a id="""" href=""https://www.wired.com/magazine/"" target=""_blank""><strong id="""">WIRED</strong></a>. Titled ""Get Inspired with John Plunkett,"" this event offered insight into the transformative power of data and design.</p><h4 id="""">Reviving the Spirit of Innovation in Design</h4><p id="""">John Plunkett kicked off the session with a journey through his pioneering work at WIRED magazine, where he not only walked through some of his design philosophy but also shared how emotional and thought-provoking design can lead to meaningful impact. He imparted lessons from his WIRED days— highlighting the significance of embracing innovation and challenging the status quo, which continues to influence his current initiatives.</p><h4 id="""">Data: A Catalyst for Regeneration</h4><p id="""">Declaring data to be the new oil, Plunkett also compared its potential to that of a regenerative resource. This analogy resonates deeply in today's digital economy, where data is pivotal in shaping decisions that drive both economic and environmental policies. He connected this idea back to the effectiveness of data-driven insights at WIRED, illustrating how similar approaches could bolster sustainable practices aligned with the <a id="""" href=""https://u.ae/en/about-the-uae/strategies-initiatives-and-awards/strategies-plans-and-visions/environment-and-energy/the-uaes-green-agenda-2030"" target=""_blank"">UAE’s Green Agenda 2030</a>.</p><h4 id="""">Data’s Role in Advancing the UAE’s Green Agenda</h4><p id="""">The discussion also explored how data management and economies could support the UAE's sustainability goals. The UAE aims to foster a knowledge-based economy while minimizing its ecological footprint. Plunkett and Vellozo also reflected on how strategic data utilization could accelerate these goals, offering insights that pave the way for innovative solutions to environmental challenges.</p><h4 id="""">AI Regulation: A Design and Sustainability Perspective</h4><p id="""">The conversation took a thought-provoking turn when discussing the regulation of artificial intelligence. Plunkett advocated for the control of AI inputs to ensure the integrity and sustainability of the outputs. This approach is crucial for aligning AI developments with both technological and environmental regulations.</p><p id="""">Learn More</p><p id="""">For those interested in exploring more of John Plunkett's insights on design and innovation, check out the full recording of <a id="""" href=""https://www.youtube.com/live/ni9i0A9vyFs?feature=shared&t=4669"" target=""_blank"">the Mind Grenades Session</a> from last year's DrumWave Day. The recording delves deeper into the themes discussed today and provides further context and examples of how data and design intersect with sustainability.</p><p id="""">For more information on DrumWave’s mission, you can listen to this other recent <a id="""" href=""https://youtu.be/-ikfS_kmi5s?feature=shared"" target=""_blank"">conversation between André and Dr. Belisa Marochi</a> at the Lide Emirates Studio Series.</p>","A recent UAE CodersHQ fireside chat, moderated by DrumWave's CEO and Founder, André Vellozo, explored the synergies between design, technology, and sustainability through a discussion with John Plunkett, co-founder and designer of WIRED. Titled ""Get Inspired with John Plunkett,"" this event offered insight into the transformative power of data and design.",,https://cdn.prod.website-files.com/68111b960882b8cf4b92ca06/68e012127138d1404ff3d63a_Captura%20de%20Tela%202025-10-03%20a%CC%80s%2015.12.15.png,false,
Data Ownership Rights Can Fix What Concerns Us Most about Unchecked AI,data-ownership-rights-can-fix-what-concerns-us-most-about-unchecked-ai,68111b97749e2a3b30a5a687,68111b960882b8cf4b92ca05,68111d0d7762af49eb4a3376,false,false,Tue Apr 29 2025 18:40:13 GMT+0000 (Coordinated Universal Time),Fri Oct 03 2025 18:09:26 GMT+0000 (Coordinated Universal Time),Fri Oct 03 2025 18:18:13 GMT+0000 (Coordinated Universal Time),"May 19, 2024",011,Thought Leadership,"<figure id="""" class=""w-richtext-figure-type-image w-richtext-align-fullwidth"" style=""max-width:1024px"" data-rt-type=""image"" data-rt-align=""fullwidth"" data-rt-max-width=""1024px""><div id=""""><img id="""" alt="""" src=""https://cdn.prod.website-files.com/68111b960882b8cf4b92ca06/68111d0c7762af49eb4a333c_preview-1003-1024x683.jpeg"" width=""auto"" height=""auto"" loading=""auto""></div></figure><p id="""">Back in 1999 when Mark Zuckerberg was still in high school and the internet was freshly poised to take off, I controversially declared “<a id="""" href=""https://www.wired.com/1999/01/sun-on-privacy-get-over-it/"">You have no privacy. Get</a> <a id="""" href=""https://www.wired.com/1999/01/sun-on-privacy-get-over-it/"">over it</a>.” during a global launch event for Sun Microsystems.</p><p id="""">Fast-forward a quarter century later and we are now fast-approaching a new tech megacycle – one in which data itself has the potential to be a digital currency with value we all partake in versus being controlled and sold by the world’s most valuable companies. The top five all process and use our collective personal data as a core part of their business.</p><p id="""">In 2024, the technology and legislative megacycle is accelerating the shift from data privacy to data ownership rights to benefit all of us. It won’t be an easy slog, but the societal benefits for such a shift are significant – especially in a world where AI, powered by our data, is ascending.</p><p id="""">On November 1, 2023, Brazil was the first country in the world to <a id="""" href=""https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2401133"">introduce a</a> <a id="""" href=""https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2401133"">data ownership rights bill</a>. As an add-on to its LGPD data-privacy law, it provides a framework for citizens to monetize their data via data ownership. If we follow Brazil’s legislative lead, which may enable data savings as a supplementary income source, we could have more than 320 million data owners in the U.S. earning money off their data, while addressing many of the big fears about AI.</p><p id="""">If this new data economy megacycle catches on, we – as a society – could benefit in multiple ways. A shift to data ownership can fix many of the top concerns about AI and its potential negative impact on our society at large. If we provide better data to be input into AI systems - data that is timely, ethically curated, and with less inherent biases - this will help big AI players ensure better outputs.</p><p id="""">The old iteration of the data economy revealed the quest for people’s data sometimes leading to bad behaviors on the part of the world’s largest data processors.</p><p id="""">Take for example, the recent revelations about how some of the world’s largest AI companies behind LLMs and generative AI have scraped the web, including content that is copyrighted and now being contested in what is sure to be a landmark lawsuit, <a id="""" href=""https://www.nytimes.com/2023/12/27/business/media/new-york-times-open-ai-microsoft-lawsuit.html""><em id="""">The New York Times v. OpenAI and Microsoft</em></a><em id="""">.</em></p><p id="""">Since then, a growing number of media outlets have recently filed lawsuits that claim violations of the Digital Millennium Copyright Act (DCMA) of 1998 including a group of eight U.S. newspapers on April 30 that allege the technology companies have been “purloining millions” of copyrighted news articles without permission or payment to train their artificial intelligence chatbots.</p><p id="""">The big tech companies are not going to give up a primary source of money generation – their ability to process and sell our data to the highest bidders – easily. But change for societal good is not always easy.</p><p id="""">The truth is, we ought to own our own data. Especially because we collectively pay for it to be created on devices we own, and on the data-sharing apps and services we pay for and are taxed on every day. We should have the right to decide if we want to sell that data. We should be compensated for it.</p><p id="""">Engineering data ownership rights is one of the two biggest technical challenges today. Personal identity in a world moving to deep fakes is the other side of this coin. The move to “decentralize” data out of the hands of a few - to a world where our personal data is owned and controlled by all of us can help alleviate some of the worst-case “AI is evil” scenarios.</p><p id="""">As our personal data lives out its promise to be “the new oil” that drives powerful AI systems, many humans may find it more difficult to generate the same levels of income as they could before. Personal data ownership rights could be the new path to enable all of us to generate value from a highly sought-after commodity.</p><p id="""">Unlike oil, our data is constantly being generated, and its supply is certainly not in danger of running out soon like fossil fuels. Data ownership and generating value from our data in perpetuity will greatly benefit all citizens’ digital rights, freedoms, and our collective pursuit of happiness.</p><p id="""">###</p><p id=""""><a id="""" href=""https://en.wikipedia.org/wiki/Scott_McNealy""><strong id=""""><em id="""">Scott McNealy</em></strong></a><strong id=""""><em id=""""> </em></strong><em id="""">is an American businessman who led and co-founded Sun Microsystems in 1982. He is on the board of advisors for DrumWave Inc., a Silicon Valley-based technology company that is on the forefront of pioneering the megashift from data privacy to data ownership.</em></p>","Back in 1999 when Mark Zuckerberg was still in high school and the internet was freshly poised to take off, I controversially declared “You have no privacy. Get over it.” during a global launch event for Sun Microsystems.",,https://cdn.prod.website-files.com/68111b960882b8cf4b92ca06/68111d0c7762af49eb4a333c_preview-1003-1024x683.jpeg,false,
Data Ownership at Money 20/20: Turning Data Into Opportunity,data-ownership-at-money-20-20-turning-data-into-opportunity,68111b97749e2a3b30a5a687,68111b960882b8cf4b92ca05,681130a51cc7d5d55f25890e,false,false,Tue Apr 29 2025 20:03:49 GMT+0000 (Coordinated Universal Time),Fri Oct 03 2025 18:09:26 GMT+0000 (Coordinated Universal Time),Fri Oct 03 2025 18:18:13 GMT+0000 (Coordinated Universal Time),"December 9, 2024",004,Thought Leadership,"<p id="""">Data ownership is no longer just a theoretical debate—it’s a call to action. At <em id="""">Money 20/20 USA</em>, <a id="""" href=""https://drumwave.com/"">DrumWave</a> unveiled first-of-their-kind solutions to shift data from an invisible asset to an engine of personal and economic empowerment. The panel discussion highlighted the asymmetry of today’s data economy and how <strong id="""">Data Savings Accounts</strong> and the <strong id="""">dWallet.®</strong> are bridging the gap between individuals and the value their data creates.</p><figure class=""w-richtext-figure-type-image w-richtext-align-center"" data-rt-type=""image"" data-rt-align=""center""><div><img alt=""__wf_reserved_inherit"" src=""https://cdn.prod.website-files.com/68111b960882b8cf4b92ca06/68114568397edb1b935689f4_Data-value-and-the-role-of-banks-in-data-ownership-Money20_20-2024-high%20(1).gif"" loading=""lazy""></div></figure><p>‍</p><h3 id=""""><strong id="""">Key Insights from the Panel</strong></h3><ol id=""""><li id=""""><strong id="""">Data Ownership Is the Foundation of Economic Equity<br></strong>Every individual contributes to the <a id="""" href=""https://www.un.org/uk/desa/data-economy-path-prosperity-or-dystopian-future"">multi-trillion-dollar data economy</a> daily, yet autonomy over this value remains elusive. Data Ownership Rights Activist <a id="""" href=""https://www.linkedin.com/in/ownyourdata/"">Brittany Kaiser</a> emphasized that defining data as personal property is pivotal. This change allows individuals to <a id="""" href=""https://www.mercurynews.com/2024/06/04/opinion-data-privacy-was-a-red-herring-we-need-to-be-paid-for-our-data/"">claim their rightful share</a> of the immense value generated, much like property or financial assets.</li><li id=""""><strong id="""">A Paradigm Shift for Businesses and Consumers<br></strong>DrumWave CEO <a id="""" href=""https://www.linkedin.com/in/andr%C3%A9-v-4431361b0/"">André Vellozo</a> explained the profound economic asymmetry between data processors and financial institutions. By integrating data custody into their services, banks and businesses can enable consumers to realize the value of their data. This model benefits both parties: consumers gain clarity, control, and compensation, while businesses access cleaner, real-time data to deepen relationships, power AI, and grow revenue.</li><li id=""""><strong id="""">Introducing Data Savings Plans<br></strong>Imagine storing your data in a secure, audited <a id="""" href=""https://drumwave.com/for-businesses/""><strong id="""">Data Savings Account</strong></a>, similar to a financial account. Every interaction—whether buying coffee, streaming media, or using apps—adds value to this account. Through a <a id="""" href=""https://drumwave.com/for-people/""><strong id="""">dWallet.</strong></a>, consumers can exchange, save, and even invest their data, creating entirely new ways to build wealth and participate in the digital economy.</li><li id=""""><strong id="""">Transforming Banks Into Data Custodians</strong><br>The panel <a id="""" href=""https://vimeo.com/1032122429?share=copy#t=0"">challenged financial institutions to reimagine their roles</a>. Instead of merely storing money, banks could become trusted custodians of personal data. This shift isn’t just about storage; it’s about sharing the value created from data usage with customers, fostering trust and driving innovation.</li></ol><h3 id=""""><strong id="""">The Vision for Engineered Data Ownership</strong></h3><p id="""">DrumWave’s solutions highlight a future where data operates like currency, seamlessly integrated into everyday life. The <strong id="""">dWallet.</strong> <strong id="""">Platform</strong> enables businesses to empower their customers to own, monetize, and even invest their data. This isn’t just a technological shift—it’s a moral imperative to address the imbalances of the digital economy.</p><h3 id=""""><strong id="""">The New Data Economy Awaits</strong></h3><p id="""">Join the revolution in data ownership today. Whether you’re a business leader or an individual seeking ownership of your data, DrumWave’s platform offers tools to unlock your data’s full potential. Sign up for our newsletter using the below form to stay up to date on product releases and thought leadership.</p><p id="""">‍</p>","Data ownership is no longer just a theoretical debate—it’s a call to action. At Money 20/20 USA, DrumWave unveiled first-of-their-kind solutions to shift data from an invisible asset to an engine of personal and economic empowerment. The panel discussion highlighted the asymmetry of today’s data economy and how Data Savings Accounts and the dWallet.® are bridging the gap between individuals and the value their data creates.",,https://cdn.prod.website-files.com/68111b960882b8cf4b92ca06/6811309f13546edbc88a3cc9_Your-paragraph-text.png,false,
